1.170000000000000000e+02 6.260000000000000000e+02 7.820000000000000000e+02
1.180000000000000000e+02 5.880000000000000000e+02 8.240000000000000000e+02
1.190000000000000000e+02 5.720000000000000000e+02 7.840000000000000000e+02
1.200000000000000000e+02 5.660000000000000000e+02 7.580000000000000000e+02
1.210000000000000000e+02 5.500000000000000000e+02 7.260000000000000000e+02
1.220000000000000000e+02 5.320000000000000000e+02 6.880000000000000000e+02
1.230000000000000000e+02 5.200000000000000000e+02 6.580000000000000000e+02
1.240000000000000000e+02 5.040000000000000000e+02 6.420000000000000000e+02
1.250000000000000000e+02 4.920000000000000000e+02 6.140000000000000000e+02
1.260000000000000000e+02 4.740000000000000000e+02 5.880000000000000000e+02
1.270000000000000000e+02 4.620000000000000000e+02 5.720000000000000000e+02
1.280000000000000000e+02 4.460000000000000000e+02 5.620000000000000000e+02
1.290000000000000000e+02 4.340000000000000000e+02 5.420000000000000000e+02
1.300000000000000000e+02 4.140000000000000000e+02 5.400000000000000000e+02
1.310000000000000000e+02 4.080000000000000000e+02 5.300000000000000000e+02
1.320000000000000000e+02 3.940000000000000000e+02 5.240000000000000000e+02
1.330000000000000000e+02 3.800000000000000000e+02 5.200000000000000000e+02
1.340000000000000000e+02 3.580000000000000000e+02 5.160000000000000000e+02
1.350000000000000000e+02 3.500000000000000000e+02 5.160000000000000000e+02
1.360000000000000000e+02 3.320000000000000000e+02 5.300000000000000000e+02
1.370000000000000000e+02 3.240000000000000000e+02 5.320000000000000000e+02
1.380000000000000000e+02 3.060000000000000000e+02 5.440000000000000000e+02
1.390000000000000000e+02 2.920000000000000000e+02 5.560000000000000000e+02
1.400000000000000000e+02 2.780000000000000000e+02 5.620000000000000000e+02
1.410000000000000000e+02 2.680000000000000000e+02 5.780000000000000000e+02
1.420000000000000000e+02 2.500000000000000000e+02 5.960000000000000000e+02
1.430000000000000000e+02 2.360000000000000000e+02 6.200000000000000000e+02
1.440000000000000000e+02 2.240000000000000000e+02 6.440000000000000000e+02
1.450000000000000000e+02 2.160000000000000000e+02 6.620000000000000000e+02
1.460000000000000000e+02 2.360000000000000000e+02 6.340000000000000000e+02
1.470000000000000000e+02 2.720000000000000000e+02 6.060000000000000000e+02
1.480000000000000000e+02 3.020000000000000000e+02 5.700000000000000000e+02
1.490000000000000000e+02 3.460000000000000000e+02 5.440000000000000000e+02
1.500000000000000000e+02 3.880000000000000000e+02 5.100000000000000000e+02
1.510000000000000000e+02 4.280000000000000000e+02 4.780000000000000000e+02
1.520000000000000000e+02 4.660000000000000000e+02 4.460000000000000000e+02
1.530000000000000000e+02 5.060000000000000000e+02 4.260000000000000000e+02
1.540000000000000000e+02 5.620000000000000000e+02 3.900000000000000000e+02
1.550000000000000000e+02 6.100000000000000000e+02 3.560000000000000000e+02
1.560000000000000000e+02 6.600000000000000000e+02 3.320000000000000000e+02
1.570000000000000000e+02 7.220000000000000000e+02 3.020000000000000000e+02
1.580000000000000000e+02 7.820000000000000000e+02 2.760000000000000000e+02
1.590000000000000000e+02 8.480000000000000000e+02 2.540000000000000000e+02
1.600000000000000000e+02 9.280000000000000000e+02 2.260000000000000000e+02
1.610000000000000000e+02 1.002000000000000000e+03 2.040000000000000000e+02
1.620000000000000000e+02 1.094000000000000000e+03 1.800000000000000000e+02
1.630000000000000000e+02 1.188000000000000000e+03 1.600000000000000000e+02
1.640000000000000000e+02 1.300000000000000000e+03 1.380000000000000000e+02
1.650000000000000000e+02 1.422000000000000000e+03 1.200000000000000000e+02
1.660000000000000000e+02 1.566000000000000000e+03 1.060000000000000000e+02
1.670000000000000000e+02 1.740000000000000000e+03 9.800000000000000000e+01
