2.000000000000000000e+00 1.892000000000000000e+03 1.240000000000000000e+02
3.000000000000000000e+00 1.842000000000000000e+03 1.520000000000000000e+02
4.000000000000000000e+00 1.790000000000000000e+03 1.780000000000000000e+02
5.000000000000000000e+00 1.748000000000000000e+03 2.060000000000000000e+02
6.000000000000000000e+00 1.714000000000000000e+03 2.240000000000000000e+02
7.000000000000000000e+00 1.666000000000000000e+03 2.500000000000000000e+02
8.000000000000000000e+00 1.640000000000000000e+03 2.740000000000000000e+02
9.000000000000000000e+00 1.608000000000000000e+03 3.020000000000000000e+02
1.000000000000000000e+01 1.576000000000000000e+03 3.260000000000000000e+02
1.100000000000000000e+01 1.548000000000000000e+03 3.500000000000000000e+02
1.200000000000000000e+01 1.524000000000000000e+03 3.720000000000000000e+02
1.300000000000000000e+01 1.498000000000000000e+03 4.000000000000000000e+02
1.400000000000000000e+01 1.480000000000000000e+03 4.220000000000000000e+02
1.500000000000000000e+01 1.454000000000000000e+03 4.480000000000000000e+02
1.600000000000000000e+01 1.434000000000000000e+03 4.700000000000000000e+02
1.700000000000000000e+01 1.414000000000000000e+03 4.980000000000000000e+02
1.800000000000000000e+01 1.396000000000000000e+03 5.220000000000000000e+02
1.900000000000000000e+01 1.376000000000000000e+03 5.420000000000000000e+02
2.000000000000000000e+01 1.366000000000000000e+03 5.680000000000000000e+02
2.100000000000000000e+01 1.348000000000000000e+03 5.920000000000000000e+02
2.200000000000000000e+01 1.338000000000000000e+03 6.120000000000000000e+02
2.300000000000000000e+01 1.326000000000000000e+03 6.360000000000000000e+02
2.400000000000000000e+01 1.310000000000000000e+03 6.600000000000000000e+02
2.500000000000000000e+01 1.310000000000000000e+03 6.440000000000000000e+02
2.600000000000000000e+01 1.306000000000000000e+03 6.240000000000000000e+02
2.700000000000000000e+01 1.302000000000000000e+03 6.060000000000000000e+02
2.800000000000000000e+01 1.300000000000000000e+03 5.860000000000000000e+02
2.900000000000000000e+01 1.300000000000000000e+03 5.780000000000000000e+02
3.000000000000000000e+01 1.296000000000000000e+03 5.680000000000000000e+02
3.100000000000000000e+01 1.292000000000000000e+03 5.540000000000000000e+02
3.200000000000000000e+01 1.290000000000000000e+03 5.440000000000000000e+02
3.300000000000000000e+01 1.290000000000000000e+03 5.380000000000000000e+02
3.400000000000000000e+01 1.286000000000000000e+03 5.320000000000000000e+02
3.500000000000000000e+01 1.284000000000000000e+03 5.280000000000000000e+02
3.600000000000000000e+01 1.282000000000000000e+03 5.160000000000000000e+02
3.700000000000000000e+01 1.278000000000000000e+03 5.160000000000000000e+02
3.800000000000000000e+01 1.278000000000000000e+03 5.140000000000000000e+02
3.900000000000000000e+01 1.276000000000000000e+03 5.140000000000000000e+02
4.000000000000000000e+01 1.272000000000000000e+03 5.100000000000000000e+02
4.100000000000000000e+01 1.272000000000000000e+03 5.180000000000000000e+02
4.200000000000000000e+01 1.270000000000000000e+03 5.200000000000000000e+02
4.300000000000000000e+01 1.270000000000000000e+03 5.180000000000000000e+02
4.400000000000000000e+01 1.266000000000000000e+03 5.280000000000000000e+02
4.500000000000000000e+01 1.266000000000000000e+03 5.340000000000000000e+02
4.600000000000000000e+01 1.266000000000000000e+03 5.400000000000000000e+02
4.700000000000000000e+01 1.262000000000000000e+03 5.500000000000000000e+02
4.800000000000000000e+01 1.258000000000000000e+03 5.560000000000000000e+02
4.900000000000000000e+01 1.258000000000000000e+03 5.700000000000000000e+02
5.000000000000000000e+01 1.258000000000000000e+03 5.800000000000000000e+02
5.100000000000000000e+01 1.258000000000000000e+03 5.900000000000000000e+02
